"Freq [MHz]","((mag(V_out.v)*mag(I_out.i))/(mag(V_in.v)*mag(I_in.i)))*100 []"
6.3461,33.1273008754225
6.3462,33.1393069213973
6.3463,33.1513171852049
6.3464,33.1633316677228
6.3465,33.1753503698276
6.3466,33.1873732923957
6.3467,33.199400436302
6.3468,33.2114318024214
6.3469,33.2234673916276
6.347,33.2355072047934
6.3471,33.2475512427913
6.3472,33.2595995064929
6.3473,33.2716519967687
6.3474,33.283708714489
6.3475,33.2957696605227
6.3476,33.3078348357387
6.3477,33.3199042410042
6.3478,33.3319778771864
6.3479,33.3440557451517
6.348,33.3561378457651
6.3481,33.3682241798913
6.3482,33.3803147483942
6.3483,33.3924095521369
6.3484,33.4045085919818
6.3485,33.41661186879
6.3486,33.4287193834227
6.3487,33.4408311367397
6.3488,33.4529471295998
6.3489,33.4650673628619
6.349,33.4771918373832
6.3491,33.4893205540209
6.3492,33.5014535136306
6.3493,33.5135907170678
6.3494,33.5257321651867
6.3495,33.537877858841
6.3496,33.5500277988837
6.3497,33.5621819861667
6.3498,33.5743404215411
6.3499,33.5865031058576
6.35,33.5986700399656
6.3501,33.6108412247139
6.3502,33.6230166609507
6.3503,33.6351963495231
6.3504,33.6473802912776
6.3505,33.6595684870595
6.3506,33.671760937714
6.3507,33.6839576440846
6.3508,33.6961586070149
6.3509,33.7083638273468
6.351,33.720573305922
6.3511,33.7327870435813
6.3512,33.7450050411643
6.3513,33.7572272995102
6.3514,33.7694538194573
6.3515,33.7816846018426
6.3516,33.793919647503
6.3517,33.8061589572743
6.3518,33.8184025319909
6.3519,33.8306503724873
6.352,33.8429024795965
6.3521,33.8551588541511
6.3522,33.8674194969823
6.3523,33.8796844089211
6.3524,33.8919535907973
6.3525,33.9042270434399
6.3526,33.916504767677
6.3527,33.9287867643359
6.3528,33.9410730342431
6.3529,33.9533635782243
6.353,33.9656583971041
6.3531,33.9779574917067
6.3532,33.9902608628548
6.3533,34.0025685113711
6.3534,34.0148804380763
6.3535,34.0271966437914
6.3536,34.0395171293359
6.3537,34.0518418955283
6.3538,34.0641709431867
6.3539,34.0765042731281
6.354,34.0888418861688
6.3541,34.1011837831238
6.3542,34.1135299648076
6.3543,34.1258804320338
6.3544,34.1382351856152
6.3545,34.1505942263635
6.3546,34.1629575550893
6.3547,34.1753251726029
6.3548,34.1876970797135
6.3549,34.2000732772291
6.355,34.2124537659575
6.3551,34.2248385467047
6.3552,34.2372276202766
6.3553,34.2496209874778
6.3554,34.2620186491121
6.3555,34.2744206059825
6.3556,34.2868268588909
6.3557,34.2992374086384
6.3558,34.3116522560255
6.3559,34.3240714018514
6.356,34.3364948469144
6.3561,34.348922592012
6.3562,34.3613546379409
6.3563,34.3737909854969
6.3564,34.3862316354745
6.3565,34.3986765886679
6.3566,34.4111258458698
6.3567,34.4235794078727
6.3568,34.4360372754673
6.3569,34.4484994494438
6.357,34.4609659305918
6.3571,34.4734367196994
6.3572,34.4859118175543
6.3573,34.4983912249428
6.3574,34.5108749426507
6.3575,34.5233629714626
6.3576,34.5358553121622
6.3577,34.5483519655322
6.3578,34.5608529323549
6.3579,34.5733582134108
6.358,34.58586780948
6.3581,34.5983817213418
6.3582,34.6108999497742
6.3583,34.6234224955542
6.3584,34.6359493594581
6.3585,34.6484805422615
6.3586,34.6610160447385
6.3587,34.6735558676623
6.3588,34.6861000118057
6.3589,34.6986484779401
6.359,34.7112012668359
6.3591,34.7237583792628
6.3592,34.7363198159893
6.3593,34.7488855777833
6.3594,34.7614556654114
6.3595,34.7740300796391
6.3596,34.7866088212315
6.3597,34.7991918909522
6.3598,34.8117792895641
6.3599,34.824371017829
6.36,34.8369670765079
6.3601,34.8495674663607
6.3602,34.8621721881463
6.3603,34.8747812426227
6.3604,34.8873946305468
6.3605,34.9000123526747
6.3606,34.9126344097615
6.3607,34.9252608025608
6.3608,34.9378915318261
6.3609,34.9505265983094
6.361,34.9631660027617
6.3611,34.975809745933
6.3612,34.9884578285724
6.3613,35.0011102514281
6.3614,35.0137670152471
6.3615,35.0264281207755
6.3616,35.0390935687586
6.3617,35.0517633599399
6.3618,35.0644374950632
6.3619,35.0771159748702
6.362,35.0897988001018
6.3621,35.1024859714984
6.3622,35.1151774897989
6.3623,35.1278733557413
6.3624,35.1405735700627
6.3625,35.153278133499
6.3626,35.1659870467853
6.3627,35.1787003106553
6.3628,35.1914179258424
6.3629,35.204139893078
6.363,35.2168662130933
6.3631,35.2295968866179
6.3632,35.242331914381
6.3633,35.2550712971101
6.3634,35.2678150355319
6.3635,35.2805631303724
6.3636,35.2933155823561
6.3637,35.3060723922065
6.3638,35.3188335606464
6.3639,35.3315990883975
6.364,35.3443689761801
6.3641,35.3571432247137
6.3642,35.3699218347165
6.3643,35.3827048069064
6.3644,35.3954921419994
6.3645,35.4082838407106
6.3646,35.4210799037544
6.3647,35.433880331844
6.3648,35.4466851256915
6.3649,35.4594942860074
6.365,35.4723078135025
6.3651,35.4851257088851
6.3652,35.4979479728632
6.3653,35.5107746061437
6.3654,35.5236056094323
6.3655,35.5364409834331
6.3656,35.5492807288501
6.3657,35.5621248463858
6.3658,35.5749733367414
6.3659,35.5878262006173
6.366,35.6006834387125
6.3661,35.6135450517254
6.3662,35.626411040353
6.3663,35.6392814052912
6.3664,35.6521561472349
6.3665,35.6650352668779
6.3666,35.6779187649128
6.3667,35.6908066420313
6.3668,35.7036988989239
6.3669,35.7165955362796
6.367,35.7294965547875
6.3671,35.7424019551338
6.3672,35.7553117380054
6.3673,35.7682259040869
6.3674,35.7811444540623
6.3675,35.7940673886142
6.3676,35.8069947084243
6.3677,35.8199264141732
6.3678,35.8328625065402
6.3679,35.8458029862037
6.368,35.8587478538409
6.3681,35.8716971101276
6.3682,35.884650755739
6.3683,35.8976087913488
6.3684,35.9105712176297
6.3685,35.9235380352531
6.3686,35.9365092448896
6.3687,35.9494848472083
6.3688,35.9624648428774
6.3689,35.975449232564
6.369,35.9884380169337
6.3691,36.0014311966516
6.3692,36.014428772381
6.3693,36.0274307447843
6.3694,36.040437114523
6.3695,36.053447882257
6.3696,36.0664630486454
6.3697,36.079482614346
6.3698,36.0925065800153
6.3699,36.105534946309
6.37,36.1185677138815
6.3701,36.1316048833861
6.3702,36.1446464554744
6.3703,36.1576924307975
6.3704,36.1707428100054
6.3705,36.1837975937458
6.3706,36.1968567826669
6.3707,36.2099203774144
6.3708,36.2229883786335
6.3709,36.236060786968
6.371,36.2491376030605
6.3711,36.2622188275524
6.3712,36.2753044610842
6.3713,36.2883945042948
6.3714,36.3014889578222
6.3715,36.3145878223033
6.3716,36.3276910983731
6.3717,36.3407987866663
6.3718,36.3539108878161
6.3719,36.3670274024543
6.372,36.3801483312118
6.3721,36.393273674718
6.3722,36.406403433601
6.3723,36.4195376084886
6.3724,36.4326762000061
6.3725,36.4458192087786
6.3726,36.4589666354294
6.3727,36.4721184805808
6.3728,36.4852747448541
6.3729,36.4984354288689
6.373,36.511600533244
6.3731,36.5247700585968
6.3732,36.5379440055434
6.3733,36.5511223746989
6.3734,36.5643051666769
6.3735,36.5774923820901
6.3736,36.5906840215496
6.3737,36.6038800856656
6.3738,36.6170805750467
6.3739,36.6302854903009
6.374,36.643494832034
6.3741,36.6567086008516
6.3742,36.6699267973573
6.3743,36.6831494221536
6.3744,36.6963764758421
6.3745,36.7096079590227
6.3746,36.7228438722946
6.3747,36.736084216255
6.3748,36.7493289915004
6.3749,36.7625781986259
6.375,36.7758318382255
6.3751,36.7890899108914
6.3752,36.8023524172152
6.3753,36.8156193577869
6.3754,36.8288907331952
6.3755,36.8421665440275
6.3756,36.8554467908702
6.3757,36.8687314743084
6.3758,36.8820205949255
6.3759,36.8953141533039
6.376,36.9086121500248
6.3761,36.921914585668
6.3762,36.9352214608121
6.3763,36.9485327760344
6.3764,36.9618485319108
6.3765,36.9751687290159
6.3766,36.9884933679234
6.3767,37.0018224492049
6.3768,37.0151559734319
6.3769,37.0284939411731
6.377,37.0418363529972
6.3771,37.0551832094711
6.3772,37.0685345111599
6.3773,37.0818902586285
6.3774,37.0952504524396
6.3775,37.1086150931548
6.3776,37.1219841813345
6.3777,37.1353577175378
6.3778,37.1487357023222
6.3779,37.1621181362442
6.378,37.1755050198591
6.3781,37.1888963537204
6.3782,37.2022921383804
6.3783,37.2156923743902
6.3784,37.2290970623
6.3785,37.2425062026578
6.3786,37.2559197960106
6.3787,37.2693378429046
6.3788,37.2827603438838
6.3789,37.2961872994914
6.379,37.3096187102691
6.3791,37.3230545767574
6.3792,37.3364948994952
6.3793,37.3499396790202
6.3794,37.3633889158689
6.3795,37.3768426105758
6.3796,37.3903007636751
6.3797,37.4037633756987
6.3798,37.4172304471774
6.3799,37.4307019786412
6.38,37.4441779706178
6.3801,37.4576584236342
6.3802,37.4711433382157
6.3803,37.4846327148866
6.3804,37.4981265541695
6.3805,37.5116248565855
6.3806,37.5251276226548
6.3807,37.5386348528958
6.3808,37.5521465478257
6.3809,37.5656627079603
6.381,37.579183333814
6.3811,37.5927084258997
6.3812,37.6062379847293
6.3813,37.6197720108126
6.3814,37.6333105046588
6.3815,37.6468534667751
6.3816,37.6604008976676
6.3817,37.6739527978408
6.3818,37.6875091677985
6.3819,37.7010700080417
6.382,37.7146353190714
6.3821,37.7282051013862
6.3822,37.7417793554838
6.3823,37.7553580818607
6.3824,37.7689412810113
6.3825,37.7825289534288
6.3826,37.7961210996057
6.3827,37.8097177200318
6.3828,37.8233188151966
6.3829,37.8369243855877
6.383,37.850534431691
6.3831,37.8641489539915
6.3832,37.8777679529725
6.3833,37.891391429116
6.3834,37.9050193829023
6.3835,37.9186518148105
6.3836,37.932288725318
6.3837,37.9459301149013
6.3838,37.9595759840348
6.3839,37.9732263331915
6.384,37.9868811628435
6.3841,38.0005404734613
6.3842,38.0142042655132
6.3843,38.027872539467
6.3844,38.0415452957886
6.3845,38.0552225349425
6.3846,38.0689042573915
6.3847,38.0825904635973
6.3848,38.0962811540198
6.3849,38.109976329118
6.385,38.1236759893486
6.3851,38.1373801351674
6.3852,38.1510887670285
6.3853,38.1648018853847
6.3854,38.1785194906872
6.3855,38.1922415833856
6.3856,38.2059681639282
6.3857,38.2196992327618
6.3858,38.2334347903313
6.3859,38.2471748370808
6.386,38.2609193734526
6.3861,38.274668399887
6.3862,38.2884219168236
6.3863,38.3021799247
6.3864,38.3159424239527
6.3865,38.329709415016
6.3866,38.3434808983234
6.3867,38.3572568743067
6.3868,38.3710373433955
6.3869,38.3848223060191
6.387,38.3986117626044
6.3871,38.412405713577
6.3872,38.426204159361
6.3873,38.440007100379
6.3874,38.453814537052
6.3875,38.4676264697995
6.3876,38.4814428990394
6.3877,38.4952638251884
6.3878,38.5090892486612
6.3879,38.5229191698711
6.388,38.5367535892303
6.3881,38.5505925071482
6.3882,38.5644359240344
6.3883,38.5782838402958
6.3884,38.5921362563379
6.3885,38.6059931725646
6.3886,38.6198545893787
6.3887,38.6337205071813
6.3888,38.6475909263713
6.3889,38.6614658473468
6.389,38.6753452705039
6.3891,38.6892291962376
6.3892,38.7031176249406
6.3893,38.7170105570048
6.3894,38.7309079928198
6.3895,38.7448099327743
6.3896,38.7587163772549
6.3897,38.7726273266468
6.3898,38.7865427813338
6.3899,38.8004627416979
6.39,38.8143872081194
6.3901,38.8283161809773
6.3902,38.842249660649
6.3903,38.8561876475098
6.3904,38.8701301419342
6.3905,38.8840771442941
6.3906,38.8980286549612
6.3907,38.9119846743038
6.3908,38.9259452026903
6.3909,38.9399102404864
6.391,38.9538797880567
6.3911,38.9678538457639
6.3912,38.981832413969
6.3913,38.995815493032
6.3914,39.0098030833106
6.3915,39.023795185161
6.3916,39.037791798938
6.3917,39.0517929249949
6.3918,39.0657985636828
6.3919,39.0798087153517
6.392,39.0938233803496
6.3921,39.1078425590232
6.3922,39.1218662517174
6.3923,39.1358944587752
6.3924,39.1499271805383
6.3925,39.1639644173468
6.3926,39.1780061695388
6.3927,39.1920524374508
6.3928,39.2061032214182
6.3929,39.2201585217741
6.393,39.2342183388499
6.3931,39.2482826729761
6.3932,39.2623515244807
6.3933,39.2764248936902
6.3934,39.2905027809299
6.3935,39.3045851865234
6.3936,39.3186721107915
6.3937,39.3327635540549
6.3938,39.3468595166315
6.3939,39.3609599988382
6.394,39.3750650009897
6.3941,39.3891745233992
6.3942,39.4032885663781
6.3943,39.4174071302367
6.3944,39.431530215283
6.3945,39.4456578218232
6.3946,39.4597899501621
6.3947,39.4739266006029
6.3948,39.4880677734471
6.3949,39.502213468994
6.395,39.5163636875417
6.3951,39.5305184293864
6.3952,39.5446776948225
6.3953,39.5588414841432
6.3954,39.5730097976389
6.3955,39.5871826355996
6.3956,39.6013599983122
6.3957,39.6155418860634
6.3958,39.6297282991369
6.3959,39.6439192378153
6.396,39.658114702379
6.3961,39.6723146931072
6.3962,39.6865192102772
6.3963,39.7007282541646
6.3964,39.7149418250428
6.3965,39.7291599231837
6.3966,39.7433825488582
6.3967,39.7576097023341
6.3968,39.7718413838786
6.3969,39.7860775937562
6.397,39.8003183322308
6.3971,39.8145635995634
6.3972,39.8288133960137
6.3973,39.84306772184
6.3974,39.857326577298
6.3975,39.8715899626424
6.3976,39.8858578781257
6.3977,39.9001303239986
6.3978,39.9144073005106
6.3979,39.9286888079086
6.398,39.9429748464383
6.3981,39.9572654163434
6.3982,39.9715605178658
6.3983,39.9858601512456
6.3984,40.0001643167212
6.3985,40.0144730145292
6.3986,40.0287862449043
6.3987,40.0431040080793
6.3988,40.0574263042854
6.3989,40.0717531337522
6.399,40.0860844967071
6.3991,40.1004203933757
6.3992,40.1147608239821
6.3993,40.1291057887483
6.3994,40.1434552878945
6.3995,40.1578093216391
6.3996,40.172167890199
6.3997,40.1865309937889
6.3998,40.2008986326216
6.3999,40.2152708069084
6.4,40.2296475168585
6.4001,40.2440287626797
6.4002,40.2584145445774
6.4003,40.2728048627552
6.4004,40.2871997174153
6.4005,40.3015991087579
6.4006,40.3160030369809
6.4007,40.330411502281
6.4008,40.3448245048527
6.4009,40.3592420448887
6.401,40.3736641225797
6.4011,40.3880907381147
6.4012,40.4025218916812
6.4013,40.4169575834638
6.4014,40.4313978136463
6.4015,40.4458425824099
6.4016,40.4602918899347
6.4017,40.4747457363982
6.4018,40.4892041219759
6.4019,40.5036670468424
6.402,40.5181345111696
6.4021,40.5326065151276
6.4022,40.5470830588846
6.4023,40.5615641426074
6.4024,40.5760497664603
6.4025,40.5905399306061
6.4026,40.6050346352052
6.4027,40.6195338804169
6.4028,40.634037666398
6.4029,40.6485459933032
6.403,40.6630588612859
6.4031,40.6775762704975
6.4032,40.6920982210868
6.4033,40.7066247132016
6.4034,40.7211557469872
6.4035,40.7356913225869
6.4036,40.7502314401426
6.4037,40.7647760997939
6.4038,40.7793253016784
6.4039,40.7938790459321
6.404,40.8084373326889
6.4041,40.8230001620806
6.4042,40.837567534237
6.4043,40.8521394492865
6.4044,40.866715907355
6.4045,40.8812969085667
6.4046,40.8958824530437
6.4047,40.9104725409066
6.4048,40.9250671722733
6.4049,40.9396663472602
6.405,40.9542700659818
6.4051,40.9688783285504
6.4052,40.9834911350765
6.4053,40.9981084856682
6.4054,41.0127303804328
6.4055,41.0273568194739
6.4056,41.0419878028946
6.4057,41.0566233307953
6.4058,41.0712634032746
6.4059,41.0859080204289
6.406,41.1005571823529
6.4061,41.1152108891393
6.4062,41.1298691408787
6.4063,41.1445319376596
6.4064,41.1591992795685
6.4065,41.1738711666906
6.4066,41.1885475991078
6.4067,41.2032285769011
6.4068,41.2179141001489
6.4069,41.2326041689277
6.407,41.2472987833123
6.4071,41.2619979433753
6.4072,41.2767016491867
6.4073,41.2914099008158
6.4074,41.3061226983286
6.4075,41.3208400417893
6.4076,41.3355619312607
6.4077,41.3502883668032
6.4078,41.3650193484748
6.4079,41.3797548763322
6.408,41.3944949504292
6.4081,41.4092395708187
6.4082,41.4239887375501
6.4083,41.4387424506721
6.4084,41.4535007102305
6.4085,41.4682635162695
6.4086,41.4830308688307
6.4087,41.4978027679541
6.4088,41.5125792136778
6.4089,41.5273602060376
6.409,41.5421457450666
6.4091,41.5569358307971
6.4092,41.5717304632581
6.4093,41.5865296424775
6.4094,41.6013333684804
6.4095,41.6161416412903
6.4096,41.6309544609284
6.4097,41.6457718274135
6.4098,41.6605937407633
6.4099,41.6754202009921
6.41,41.6902512081132
6.4101,41.7050867621372
6.4102,41.7199268630727
6.4103,41.734771510926
6.4104,41.7496207057024
6.4105,41.7644744474034
6.4106,41.7793327360297
6.4107,41.794195571579
6.4108,41.8090629540475
6.4109,41.8239348834293
6.411,41.8388113597157
6.4111,41.8536923828969
6.4112,41.8685779529596
6.4113,41.8834680698899
6.4114,41.8983627336706
6.4115,41.9132619442831
6.4116,41.9281657017059
6.4117,41.9430740059166
6.4118,41.9579868568887
6.4119,41.9729042545959
6.412,41.9878261990078
6.4121,42.002752690093
6.4122,42.0176837278173
6.4123,42.0326193121448
6.4124,42.047559443037
6.4125,42.0625041204538
6.4126,42.0774533443523
6.4127,42.092407114688
6.4128,42.1073654314138
6.4129,42.1223282944806
6.413,42.1372957038373
6.4131,42.1522676594301
6.4132,42.1672441612036
6.4133,42.1822252090996
6.4134,42.1972108030588
6.4135,42.2122009430181
6.4136,42.2271956289138
6.4137,42.2421948606788
6.4138,42.2571986382447
6.4139,42.2722069615403
6.414,42.287219830492
6.4141,42.3022372450251
6.4142,42.3172592050616
6.4143,42.3322857105212
6.4144,42.3473167613226
6.4145,42.3623523573811
6.4146,42.3773924986103
6.4147,42.3924371849213
6.4148,42.4074864162235
6.4149,42.4225401924233
6.415,42.4375985134252
6.4151,42.4526613791319
6.4152,42.4677287894434
6.4153,42.4828007442575
6.4154,42.4978772434697
6.4155,42.5129582869736
6.4156,42.52804387466
6.4157,42.543134006418
6.4158,42.5582286821343
6.4159,42.5733279016926
6.416,42.5884316649757
6.4161,42.6035399718634
6.4162,42.6186528222326
6.4163,42.6337702159592
6.4164,42.6488921529159
6.4165,42.6640186329736
6.4166,42.6791496560006
6.4167,42.6942852218631
6.4168,42.7094253304249
6.4169,42.7245699815478
6.417,42.7397191750909
6.4171,42.7548729109113
6.4172,42.7700311888639
6.4173,42.785194008801
6.4174,42.8003613705726
6.4175,42.8155332740266
6.4176,42.8307097190084
6.4177,42.8458907053613
6.4178,42.8610762329262
6.4179,42.8762663015417
6.418,42.8914609110441
6.4181,42.906660061267
6.4182,42.9218637520424
6.4183,42.9370719831993
6.4184,42.9522847545649
6.4185,42.9675020659637
6.4186,42.9827239172178
6.4187,42.9979503081473
6.4188,43.01318123857
